"table","kind","column","file"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\shared\integration\dashboard-integration.service.ts"
"usuarios_sistema","filter","created_at","apps\erp-api\src\shared\integration\dashboard-integration.service.ts"
"usuarios_sistema","filter","created_at","apps\erp-api\src\shared\integration\dashboard-integration.service.ts"
"empresa_config","select","pais_id","apps\erp-api\src\shared\utils\tax-calculator.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\shared\utils\tax-calculator.ts"
"empresa_config","select","moneda_defecto","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","select","habilitar_rma","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","select","dias_maximos_rma","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","select","rma_requiere_control_calidad","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","select","habilitar_multialmacen","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\reportes\reportes.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","pais_id","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","ruc","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","direccion_fiscal","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","dias_vencimiento_factura","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"usuarios_sistema","select","nombres","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"usuarios_sistema","select","apellidos","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"usuarios_sistema","select","email","apps\erp-api\src\modules\ventas\pedidos\pedidos.service.ts"
"empresa_config","select","gre_obligatorio","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","gre_automatico_habilitado","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","umbral_gre_automatico","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","ruc","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","direccion_fiscal","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","ubigeo","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\gre-integration.service.ts"
"empresa_config","select","ruc","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","select","serie_factura","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","select","ultimo_numero_factura","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","select","serie_factura","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","select","ultimo_numero_factura","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","update","ultimo_numero_factura","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\ventas\pedidos\cpe-integration.service.ts"
"tenants","select","id","apps\erp-api\src\shared\jobs\background-jobs.service.ts"
"tenants","filter","estado","apps\erp-api\src\shared\jobs\background-jobs.service.ts"
"outbox_events","select","id","apps\erp-api\src\shared\outbox\outbox.service.ts"
"outbox_events","select","event_id","apps\erp-api\src\shared\outbox\outbox.service.ts"
"outbox_events","select","event_id","apps\erp-api\src\shared\outbox\outbox.service.ts"
"outbox_events","filter","tenant_id","apps\erp-api\src\shared\outbox\outbox.service.ts"
"outbox_events","filter","idempotency_key","apps\erp-api\src\shared\outbox\outbox.service.ts"
"outbox_events","update","status","apps\erp-api\src\shared\outbox\outbox-worker.service.ts"
"outbox_events","update","next_retry_at","apps\erp-api\src\shared\outbox\outbox-worker.service.ts"
"outbox_events","update","updated_at","apps\erp-api\src\shared\outbox\outbox-worker.service.ts"
"outbox_events","filter","status","apps\erp-api\src\shared\outbox\outbox-worker.service.ts"
"outbox_events","filter","updated_at","apps\erp-api\src\shared\outbox\outbox-worker.service.ts"
"empresa_config","select","certificado_pfx","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","certificado_password","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","certificado_expira_en","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","ruc","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","direccion_fiscal","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","pais_id","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","select","pais_id","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\validations\validation.service.ts"
"empresa_config","filter","pais_id","apps\erp-api\src\modules\validations\validation.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","created_at","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","email","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","update","estado","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"roles","filter","nombre","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","insert","usuario_sistema_id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","insert","role_id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","insert","created_at","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","filter","id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","filter","tenant_id","apps\erp-api\src\modules\usuarios.controller.ts"
"user_roles","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios.controller.ts"
"usuarios_sistema","filter","activo","apps\erp-api\src\modules\usuarios\usuarios.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\usuarios.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\usuarios.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\usuarios.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\usuarios.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","email","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","email","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","user_roles(role_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","roles(id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","nombre","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","descripcion))","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","estado","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","estado","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","email","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","password_reset_token","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","password_reset_expires","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","nombre","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","select","apellido","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"roles","select","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"roles","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"user_roles","select","role_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"user_roles","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"user_roles","filter","usuario_sistema_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","table_name","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","operation","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","old_values","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","email","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","user_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","tenant_id","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"audit_log","insert","timestamp","apps\erp-api\src\modules\usuarios\user-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","ruc","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","pais","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","email","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","pais_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","razon_social","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","is_demo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","demo_expires_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","demo_created_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","is_demo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_created_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_expires_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_extended","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","is_demo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","is_demo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_expires_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_extended","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","is_demo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_expires_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","demo_extended","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","estado","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","estado","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","select","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","email","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","apellido","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","email","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","password_hash","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","estado","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","is_demo_user","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","demo_email_temp","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","apellido","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","is_demo_user","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","demo_email_temp","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","is_demo_user","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","demo_email_temp","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","update","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","is_demo_user","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","estado","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","user_roles(role_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","roles(id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","select","descripcion))","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"usuarios_sistema","filter","created_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","select","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","descripcion","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","is_system_role","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","created_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","insert","updated_at","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","select","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","email","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","select","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"roles","filter","nombre","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","select","modulo","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","select","accion","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","select","recurso","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","select","descripcion","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","filter","tenant_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"permisos","select","id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"user_roles","filter","role_id","apps\erp-api\src\modules\tenants\tenant-management.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion.controller.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion.controller.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion.controller.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion.controller.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","update","configuracion_completa","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","select","umbral_gre_automatico","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","select","gre_automatico_habilitado","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","update","umbral_gre_automatico","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","update","gre_automatico_habilitado","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","select","certificado_pfx","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","select","certificado_password","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"empresa_config","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"wizard_progress","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"wizard_progress","filter","tenant_id","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"wizard_progress","update","completado","apps\erp-api\src\modules\configuracion\configuration.service.ts"
"wizard_progress","update","completado_at","apps\erp-api\src\modules\configuracion\configuration.service.ts"
