"file","table"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","rrhh_pagos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","contratos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","contratos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","contratos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","contratos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","contratos"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","asistencia"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","asistencia"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","asistencia"
"apps\erp-api\src\modules\rrhh\rrhh.service.ts","asistencia"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","detalle_asientos"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","detalle_asientos"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","liquidaciones"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","detalle_asientos"
"apps\erp-api\src\modules\rrhh\rrhh-accounting-integration.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleados"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","conceptos_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla_conceptos"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","conceptos_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","conceptos_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla_conceptos"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","pagos_empleados"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","empleado_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","historial_pagos_planilla"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","rrhh_pagos"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","plan_cuentas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","outbox_events"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","detalle_asientos"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","asientos_contables"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","planillas"
"apps\erp-api\src\modules\rrhh\planillas.service.ts","historial_pagos_planilla"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","tenants"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","integration_logs"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","integration_logs"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","productos"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","feriados"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","empleados"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","asistencias"
"apps\erp-api\src\shared\jobs\background-jobs.service.ts","asistencias"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","outbox_events"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","event_processing_log"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","event_processing_log"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","event_processing_log"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","outbox_events"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","asientos_contables"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","asientos_contables"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","detalle_asientos"
"apps\erp-api\src\modules\contabilidad\listeners\contabilidad-events.listener.ts","asientos_contables"
"apps\erp-api\src\modules\inventario\almacenes\almacenes.service.ts","almacenes"
"apps\erp-api\src\modules\inventario\almacenes\almacenes.service.ts","almacenes"
"apps\erp-api\src\modules\inventario\almacenes\almacenes.service.ts","almacenes"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","proveedores_cuarta_categoria"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","configuracion_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","libro_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","configuracion_retenciones"
"apps\erp-api\src\modules\retenciones\retenciones.service.ts","configuracion_retenciones"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","cotizaciones"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","pedidos_venta"
"apps\erp-api\src\modules\ventas\clientes\clientes.service.ts","clientes"
"apps\erp-api\src\modules\import-export\import-export.service.ts","productos"
"apps\erp-api\src\modules\import-export\import-export.service.ts","productos"
"apps\erp-api\src\modules\import-export\import-export.service.ts","productos"
"apps\erp-api\src\modules\import-export\import-export.service.ts","producto_precios_sucursal"
"apps\erp-api\src\modules\import-export\import-export.service.ts","producto_stock_sucursal"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","roles"
"apps\erp-api\src\modules\usuarios.controller.ts","roles"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","user_roles"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","user_roles"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\modules\usuarios.controller.ts","user_roles"
"apps\erp-api\src\modules\usuarios.controller.ts","rol_permisos"
"apps\erp-api\src\modules\usuarios.controller.ts","usuarios_sistema"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","stock_movimientos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","stock_movimientos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\inventory-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","ventas"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","gastos"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","pagos_ventas"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","ventas"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","gastos"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","cuentas_por_cobrar"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","cuentas_por_pagar"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\financial-integration.service.ts","ventas"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ventas_pos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ventas_pos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ventas_pos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ordenes_compra"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ordenes_compra"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","productos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","movimientos_stock"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cpe"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","gre"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","sire_files"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cotizaciones"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cotizaciones"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cotizaciones"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","usuarios_sistema"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ventas_pos"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","ordenes_compra"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cotizaciones"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","cpe"
"apps\erp-api\src\shared\integration\dashboard-integration.service.ts","gre"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","ventas"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","compras"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","activos_fijos"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","planillas"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-reports.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","plan_cuentas"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","plan_cuentas"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","productos"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","plan_cuentas"
"apps\erp-api\src\shared\integration\accounting-entries.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","plan_cuentas"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","vw_kardex_valorizado"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","asientos_contables"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","detalle_asientos"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","registro_consignaciones"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","registro_consignaciones"
"apps\erp-api\src\shared\integration\accounting-books.service.ts","registro_consignaciones"
"apps\erp-api\src\modules\configuracion.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion.controller.ts","documento_series"
"apps\erp-api\src\modules\configuracion.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion.controller.ts","empresa_config"
"apps\erp-api\src\modules\validations\validation.service.ts","empresa_config"
"apps\erp-api\src\modules\validations\validation.service.ts","empresa_config"
"apps\erp-api\src\modules\validations\validation.service.ts","paises"
"apps\erp-api\src\modules\validations\validation.service.ts","empresa_config"
"apps\erp-api\src\modules\validations\validation.service.ts","configuracion_fiscal"
"apps\erp-api\src\modules\validations\validation.service.ts","paises"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","conciliaciones_bancarias"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\conciliacion\conciliacion.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","wizard_progress"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","wizard_progress"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","wizard_progress"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","wizard_progress"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","wizard_progress"
"apps\erp-api\src\modules\configuracion\configuration.service.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","paises"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","paises"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","paises"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuration.controller.ts","empresa_config"
"apps\erp-api\src\modules\configuracion\configuracion-fiscal.controller.ts","configuracion_fiscal"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras.controller.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","tenants"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","proveedores"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\compras.controller.ts","productos"
"apps\erp-api\src\modules\compras.controller.ts","ordenes_compra"
"apps\erp-api\src\modules\gre\gre.service.ts","comprobantes_electronicos"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","integration_logs"
"apps\erp-api\src\modules\gre\gre.service.ts","empresa_config"
"apps\erp-api\src\modules\gre\gre.service.ts","paises"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","integration_logs"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","integration_logs"
"apps\erp-api\src\modules\gre\gre.service.ts","empresa_config"
"apps\erp-api\src\modules\gre\gre.service.ts","cpe"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_detalles"
"apps\erp-api\src\modules\gre\gre.service.ts","pedidos_venta"
"apps\erp-api\src\modules\gre\gre.service.ts","pedido_gres"
"apps\erp-api\src\modules\gre\gre.service.ts","pedidos_venta"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","gre_guias"
"apps\erp-api\src\modules\gre\gre.service.ts","empresa_config"
"apps\erp-api\src\modules\gre\gre.service.ts","stock_movimientos"
"apps\erp-api\src\modules\gre\gre.controller.ts","empresa_config"
"apps\erp-api\src\shared\events\event-emitter.service.ts","outbox_events"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","proveedores"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","outbox_events"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","cuentas_bancarias"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\finanzas\bancos\bancos.service.ts","movimientos_bancarios"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documento_detalles"
"apps\erp-api\src\modules\documentos.service.ts","clientes"
"apps\erp-api\src\modules\documentos.service.ts","empresa_config"
"apps\erp-api\src\modules\documentos.service.ts","documento_series"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documento_series"
"apps\erp-api\src\modules\documentos.service.ts","documento_series"
"apps\erp-api\src\modules\documentos.service.ts","fe_configuracion"
"apps\erp-api\src\modules\documentos.service.ts","documento_auditoria"
"apps\erp-api\src\modules\documentos.service.ts","documento_series"
"apps\erp-api\src\modules\documentos.service.ts","documento_series"
"apps\erp-api\src\modules\documentos.service.ts","documento_auditoria"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\documentos.service.ts","documentos"
"apps\erp-api\src\modules\fiscal\dian-fiscal.service.ts","empresa_config"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","integration_logs"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepcion_items"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","movimientos_inventario"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\recepciones.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","proveedores"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","empresa_config"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","usuarios_sistema"
